wavelength,nflux
854.0572000000001,11000334268937.932
854.0574,10993530345538.746
854.0576000000001,10986726428573.57
854.0578000000002,10981622196450.762
854.058,10976517969154.037
854.0582,10973113423483.758
854.0583999999999,10968009205035.146
854.0586,10962904991412.582
854.0588,10957800782616.053
854.0590000000001,10952696578645.578
854.0592000000001,10945892706720.59
854.0594000000001,10940788513206.162
854.0596000000002,10933984653345.152
854.0598,10928880470286.764
854.0600000000001,10923776292054.379
854.0601999999999,10916972449887.354
854.0604,10911868282110.992
854.0606,10906764119160.648
854.0608,10901659961036.316
854.0610000000001,10896555807737.994
854.0612000000001,10889751994524.836
854.0614000000002,10882948187745.635
854.0616,10876144387400.365
854.0618000000001,10869340593489.033
854.0619999999999,10860837144486.678
854.0622,10852331080224.95
854.0624,10843827649362.307
854.0626000000001,10837023885243.72
854.0628,10828520469660.818
854.0630000000001,10823416376308.291
854.0632000000002,10816612631491.43
854.0634,10811508548594.809
854.0636000000001,10804704815841.781
854.0638,10799600743401.033
854.064,10792797022711.809
854.0642,10787692960726.95
854.0644000000001,10780889252101.521
854.0646000000002,10774085549909.973
854.0648000000001,10765582204293.713
854.0650000000002,10758778515773.86
854.0652000000001,10750275185437.2
854.0654000000001,10741771863142.338
854.0655999999999,10733268548889.25
854.0658,10723065596839.158
854.066,10712862654438.752
854.0662000000001,10702659721688.021
854.0664,10692456798586.977
854.0666000000002,10682253885135.6
854.0668,10670351339514.928
854.067,10660148446166.84
854.0672000000001,10651645202679.453
854.0673999999999,10641442327826.713
854.0676,10629539824020.467
854.0678,10619334402304.703
854.0680000000001,10607431923087.217
854.0682,10593829819346.852
854.0684000000001,10581927363448.38
854.0686000000001,10568325284634.936
854.0688,10554723218686.9
854.0690000000001,10542820798168.875
854.0692,10530918388908.355
854.0694,10519015990905.318
854.0696,10508813234312.48
854.0698,10496910858020.457
854.0700000000002,10485008492985.887
854.0702000000001,10471406511467.91
854.0704,10457804542815.303
854.0706000000001,10444202587028.045
854.0708000000001,10430600644106.133
854.0709999999999,10416998714049.55
854.0712000000001,10403396796858.305
854.0714,10389794892532.371
854.0716000000001,10374493378958.557
854.0718,10359191879857.938
854.0720000000002,10340491154219.936
854.0722,10320090826569.564
854.0724,10299690518216.08
854.0726,10277590611066.01
854.0727999999999,10255490724820.695
854.073,10233390859480.11
854.0731999999999,10212990630725.855
854.0734000000001,10192590421268.412
854.0736,10172187772241.674
854.0738000000001,10153487219168.43
854.0740000000001,10134786683784.07
854.0742,10116086166088.566
854.0743999999999,10097385666081.932
854.0746,10078685183764.12
854.0748,10061684327974.332
854.075,10042983880230.238
854.0752,10027682664637.543
854.0754000000002,10012381463517.87
854.0756000000001,9995380671247.795
854.0758,9978379895058.621
854.0760000000001,9961379134950.322
854.0762,9940979184499.748
854.0763999999999,9920579253345.799
854.0766,9898479739884.771
854.0768,9876380247328.246
854.0770000000001,9855980375671.998
854.0772000000001,9835580523312.332
854.0774000000002,9816880288637.164
854.0776000000001,9798180071650.654
854.0778,9781179469132.861
854.078,9764178882695.846
854.0781999999999,9747178312339.582
854.0784,9730177758064.064
854.0785999999999,9713177219869.295
854.0788000000001,9697876290515.598
854.0790000000002,9682575375634.74
854.0792000000001,9668974066379.19
854.0794000000001,9657070026000.174
854.0796,9646867923226.281
854.0797999999999,9638365418431.412
854.0799999999999,9631562509203.707
854.0802,9626459193131.39
854.0804,9624755053720.654
854.0806,9626450086147.875
854.0808000000002,9628145116969.164
854.0810000000001,9633239313196.93
854.0812,9640033087305.305
854.0814,9650226018780.816
854.0816,9660418940611.06
854.0817999999999,9674011013376.988
854.082,9687603073281.924
854.0822000000001,9701195120325.871
854.0824000000001,9716486732387.525
854.0826000000001,9730078752905.604
854.0828000000001,9745370336833.531
854.0830000000001,9760661906292.658
854.0832,9777653035945.93
854.0834,9794644149522.545
854.0835999999999,9811635247022.508
854.0838,9830325900697.004
854.0840000000001,9847316965239.768
854.0842000000001,9864308013705.932
854.0844000000002,9879599476256.123
854.0846000000001,9893191355302.137
854.0848000000001,9906783221487.285
854.0850000000002,9918673109824.05
854.0851999999999,9930565381593.586
854.0853999999999,9940758076701.227
854.0856,9950950762163.742
854.0858000000001,9961143437981.127
854.086,9971336104153.412
854.0862000000001,9979829198487.371
854.0864000000003,9988322284784.088
854.0866,9996815363043.557
854.0868,10005308433265.781
854.087,10013801495450.777
854.0871999999999,10020594991424.96
854.0874,10025688923600.105
854.0876000000001,10032482407519.45
854.0878000000001,10035876773485.814
854.0880000000001,10039271136238.484
854.0882000000001,10042665495777.498
854.0884000000001,10044360298752.805
854.0886,10044355547576.148
854.0887999999999,10044350796401.51
854.089,10044346045228.887
854.0892,10046040844192.64
854.0894000000001,10046036092220.125
854.0896000000001,10049430437302.674
854.0898000000002,10051125231448.965
854.0900000000001,10054519570908.094
854.0902,10059613453268.348
854.0904000000002,10061308240185.42
854.0905999999999,10063003025496.678
854.0908,10064695376358.576
854.091,10064690615560.727
854.0912000000001,10064685854764.898
854.0914000000001,10061282012210.203
854.0916000000001,10059577712949.725
854.0918,10054474336753.883
854.092,10051070503852.244
854.0922,10047666674168.283
854.0924,10044262847701.998
854.0926,10042558560510.34
854.0928,10042553810181.564
854.0930000000001,10044248594303.912
854.0932000000001,10047642910465.666
854.0934000000001,10049337690572.5
854.0935999999999,10051032469073.516
854.0938000000001,10051027714735.25
854.094,10051022960399.01
854.0941999999999,10049318676439.148
854.0944000000001,10047614394089.113
854.0946,10044210585331.102
854.0948000000001,10037407725362.926
854.095,10032304398238.049
854.0952000000002,10025501550332.553
854.0954,10018698708860.361
854.0956,10013595397819.72
854.0958000000002,10008492091604.55
854.0959999999999,10005088312605.299
854.0962,10001684536823.684
854.0964000000001,9999977867854.98
854.0966000000001,9998273618095.887
854.0968000000001,9998268888710.623
854.0970000000001,9998264159327.371
854.0972,9998259429946.139
854.0974,9996555184214.594
854.0975999999998,9994850940092.883
854.0978,9991447182836.498
854.098,9986343914857.154
854.0982,9979541138566.578
854.0984,9972738368709.232
854.0986000000001,9965935605285.127
854.0988000000001,9959132848294.252
854.0989999999999,9954029607657.664
854.0992000000001,9948926371846.5
854.0994,9943823140860.748
854.0995999999999,9940419422209.756
854.0998000000001,9937015706776.365
854.1,9962503594886.938
854.1002000000001,9952301851831.834
854.1004,9943799622719.295
854.1006000000002,9935297401647.746
854.1008,9926795188617.21
854.101,9918292983627.666
854.1012,9911490287757.266
854.1014,9902988098045.787
854.1016,9896185415845.646
854.1018,9889382740078.678
854.1020000000001,9880880572882.328
854.1022000000002,9874075524044.164
854.1024000000001,9865573374181.418
854.1026,9858770727399.693
854.1028000000001,9853667581287.281
854.1029999999998,9848564440000.23
854.1032,9845160796166.902
854.1034,9841757155551.127
854.1036,9838353518152.918
854.1038,9836649374188.959
854.1040000000002,9833245742421.955
854.1042000000002,9829842113872.508
854.1043999999999,9824739000735.607
854.1046000000001,9821335379425.148
854.1048,9816232275135.027
854.1049999999999,9809429690276.904
854.1052,9804326596441.316
854.1054,9797524023645.518
854.1056000000001,9790721457282.818
854.1058,9785618379530.973
854.1060000000002,9778815825230.576
854.1062000000001,9773712757933.248
854.1064,9770309175227.316
854.1066,9765206116776.703
854.1068,9760103063151.39
854.107,9756699491705.8
854.1072,9749896970376.658
854.1074000000001,9744793931227.223
854.1076000000002,9739690896903.08
854.1078000000001,9732888393265.367
854.1080000000001,9727783018028.496
854.1082000000001,9722680000218.016
854.1083999999998,9717576987232.824
854.1085999999999,9712473979072.89
854.1088000000001,9707370975738.217
854.109,9702267977228.818
854.1092000000001,9698864451645.549
854.1094000000002,9693761461982.781
854.1096000000002,9688658477145.27
854.1098,9683555497133.02
854.11,9678452521946.006
854.1102,9673349551584.244
854.1103999999999,9666547122770.166
854.1106,9659744700389.088
854.1108,9652942284441.012
854.1110000000001,9646139874925.941
854.1112,9639337471843.852
854.1114000000001,9632535075194.764
854.1116000000001,9625732684978.656
854.1118,9618930301195.53
854.112,9613827380691.893
854.1122,9608724465013.465
854.1124,9605321009399.002
854.1126,9603617011436.832
854.1128000000001,9600213561453.38
854.1130000000002,9598509567514.47
854.1132000000001,9596805575185.254
854.1134000000001,9593402133246.371
854.1136000000001,9589996376475.162
854.1138,9586592941794.254
854.1139999999999,9581490061933.832
854.1142000000001,9576387186898.613
854.1144,9567885423110.191
854.1146000000001,9561083113347.762
854.1148000000002,9552581364836.828
854.1150000000002,9544079624366.564
854.1152000000001,9535577891936.973
854.1154,9528775610317.846
854.1156,9523672777097.559
854.1157999999999,9518569948702.428
854.116,9513467125132.459
854.1162,9510063745941.945
854.1164000000001,9504960931218.393
854.1166000000002,9501557559266.549
854.1168,9498154190532.12
854.1170000000001,9494750825015.07
854.1172,9489648027180.46
854.1173999999999,9484545234170.99
854.1176,9479442445986.648
854.1178,9474339662627.428
854.118,9467537451773.863
854.1182000000001,9460735247353.158
854.1184000000002,9452233618653.578
854.1186,9445431427902.453
854.1188,9438629243584.172
854.1190000000001,9431827065698.73
854.1192,9425024894246.14
854.1193999999999,9419919878991.436
854.1196000000001,9416516572200.746
854.1198,9414812693301.295
854.1200000000001,9411409392141.45
854.1202000000001,9408006094198.963
854.1204,9406302221736.117
854.1206000000001,9402898929424.463
854.1208,9397796219675.611
854.121,9394392934602.525
854.1211999999999,9389290233699.957
854.1214,9384187537622.457
854.1216000000001,9379084846370.03
854.1218000000001,9372282743307.424
854.1220000000002,9367180062508.977
854.1221999999999,9360377971508.084
854.1224000000001,9355275301163.615
854.1225999999999,9348473222224.424
854.1227999999999,9343370562333.918
854.123,9336568495456.39
854.1232,9329766435011.63
854.1234000000001,9322964380999.633
854.1236,9316162333420.38
854.1238000000002,9311059700870.504
854.124,9304257665352.9
854.1242,9297455636268.043
854.1243999999999,9290653613615.914
854.1246,9283851597396.53
854.1247999999999,9277049587609.873
854.1250000000001,9271946988029.4
854.1252000000001,9266842153359.775
854.1254000000001,9261739564663.115
854.1256000000001,9258336381742.576
854.1258,9256632602186.592
854.1260000000001,9253229424896.766
854.1261999999998,9249826250824.229
854.1264,9246423079968.967
854.1266,9243019912330.98
854.1268,9237917351782.27
854.1270000000001,9231115400734.396
854.1272000000001,9224313456119.21
854.1274000000002,9217511517936.717
854.1276,9210709586186.885
854.1278000000001,9203907660869.734
854.1279999999999,9197105741985.26
854.1281999999999,9190303829533.436
854.1284,9183501923514.28
854.1286,9176700023927.775
854.1288000000001,9169898130773.934
854.1290000000001,9163096244052.729
854.1292000000002,9157993750245.945
854.1294,9151191875586.186
854.1296,9144390007359.055
854.1297999999999,9137588145564.564
854.13,9130786290202.695
854.1302,9123984441273.457
854.1304,9117182598776.834
854.1306000000001,9112080143567.656
854.1308000000001,9106975491922.523
854.1310000000001,9101873047596.91
854.1312,9098469986128.738
854.1314000000001,9095066927877.777
854.1315999999999,9091663872844.02
854.1318,9088260821027.484
854.1320000000001,9084857772428.145
854.1322,9081454727046.01
854.1324000000001,9078051684881.082
854.1326000000001,9072949273527.738
854.1328000000002,9066147495397.533
854.133,9059345723699.902
854.1332000000001,9050844588440.758
854.1333999999999,9042343461221.865
854.1335999999999,9032142973656.822
854.1338,9021942495739.7
854.1340000000001,9011742027470.5
854.1342000000001,9001541568849.203
854.1344000000001,8991341119875.822
854.1346000000002,8982840044917.512
854.1348,8976038341562.764
854.135,8972635370159.535
854.1351999999999,8969232401973.463
854.1354,8965829437004.557
854.1356,8964125835600.79
854.1358,8962422235806.498
854.1360000000001,8960718637621.684
854.1362000000001,8957315683109.88
854.1364000000001,8952213374682.607
854.1366,8948808264390.611
854.1368000000001,8942006610928.63
854.137,8935204963899.14
854.1372,8926703969795.607
854.1374000000001,8918202983732.225
854.1376,8908002653810.127
854.1378000000001,8899501684630.873
854.1380000000001,8891000723491.75
854.1382000000002,8884199119880.11
854.1384,8877397522700.936
854.1386000000001,8870595931954.217
854.1388,8865493694715.799
854.139,8862090808574.172
854.1392,8858687925649.66
854.1394000000001,8853585701277.904
854.1396000000001,8850182825591.438
854.1398000000002,8845080610065.389
854.1400000000001,8838279057111.254
854.1402,8831477510589.545
854.1404000000001,8822976629855.05
854.1406,8814475757160.643
854.1408,8805974892506.307
854.141,8797474035892.033
854.1412,8790672524747.703
854.1414000000001,8783871020035.769
854.1416000000002,8777069521756.224
854.1418,8771967364927.465
854.142,8766865212923.4375
854.1422000000001,8761763065744.141
854.1424,8758358139023.341
854.1425999999999,8753256001923.303
854.1428000000001,8748153869647.973
854.143,8743051742197.357
854.1432000000001,8736250290590.594
854.1434000000002,8729448845416.191
854.1436,8722647406674.15
854.1438,8714146647795.065
854.144,8705645896955.982
854.1442,8697145154156.889
854.1444,8690343743555.6875
854.1446,8681843016032.7295
854.1448000000001,8676740941650.289
854.1450000000001,8669939550346.064
854.1452000000002,8666536807359.409
854.1454,8663134067589.795
854.1456000000001,8659731331037.194
854.1458000000001,8656328597701.617
854.1459999999998,8651226549855.733
854.1462,8646124506834.514
854.1464,8641022468637.944
854.1466,8634221119950.171
854.1468000000001,8625720463182.624
854.1470000000002,8615520500746.768
854.1472,8607019860862.892
854.1474,8596819916918.337
854.1475999999999,8584920671324.553
854.1478,8576420057971.856
854.1479999999999,8567917381727.962
854.1482000000001,8559416786510.123
854.1484,8554314814673.704
854.1486000000001,8550912154528.868
854.1488,8545810191537.871
854.149,8542407538630.815
854.1492000000001,8539004888940.729
854.1493999999999,8533902938815.924
854.1496,8528800993515.716
854.1498,8521999750996.045
854.15,8516897816148.849
854.1502000000002,8508397285253.368
854.1504000000001,8501596062030.348
854.1506000000002,8493095546410.73
854.1508,8484595038830.944
854.1510000000001,8476094539290.99
854.1511999999999,8467594047790.852
854.1514,8459093564330.533
854.1516,8450593088910.02
854.1518000000001,8443791915535.261
854.152,8436990748592.669
854.1522000000001,8428490295683.952
854.1524000000002,8421689142409.529
854.1526,8414887995567.277
854.1528000000001,8408086855157.19
854.1529999999999,8401285721179.262
854.1532,8394484593633.49
854.1533999999999,8387683472519.86
854.1536000000001,8379183071066.725
854.1538,8370680654406.816
854.1540000000001,8363879555841.491
854.1542000000002,8355379179758.786
854.1544,8350277378007.235
854.1546000000001,8343476298738.292
854.1547999999999,8336675225901.479
854.155,8331573440231.061
854.1552,8324772379454.666
854.1554,8317971325110.373
854.1556,8309470998875.315
854.1558000000001,8302669958199.023
854.1560000000002,8294169647239.562
854.1562,8285669344319.803
854.1564000000001,8277169049439.728
854.1565999999999,8268668762599.348
854.1568,8260168483798.646
854.157,8253367485733.883
854.1572000000001,8244867222208.73
854.1574,8238066237811.893
854.1576000000001,8229565989562.267
854.1578000000002,8222765018833.353
854.158,8215964054536.492
854.1582000000001,8209163096671.68
854.1583999999999,8202362145238.916
854.1586,8195561200238.184
854.1587999999999,8188760261669.484
854.159,8181959329532.82
854.1592000000002,8175158403828.183
854.1594000000001,8168357484555.57
854.1596000000002,8159855337190.064
854.1598,8151355172197.125
854.1600000000001,8142855015243.773
854.1601999999999,8132655606905.268
854.1604,8124155466834.907
854.1606,8115655334804.132
854.1608,8107155210812.937
854.1610000000001,8100354351070.897
854.1612000000001,8091854242355.036
854.1614000000002,8083354141678.763
854.1616,8074854049042.042
854.1618000000001,8066353964444.877
854.1619999999999,8057853887887.264
854.1622,8049353819369.191
854.1623999999999,8039154508307.628
854.1626000000001,8030654456672.42
854.1628000000001,8020455164101.297
854.1630000000001,8010255881177.274
854.1632000000002,8000056607900.361
854.1634,7989857344270.539
854.1636000000001,7979658090287.809
854.1637999999999,7971158090908.646
854.164,7960958855416.272
854.1642,7952458872919.893
854.1644,7943958898462.991
854.1646000000002,7933759690304.235
854.1648000000001,7925259732730.086
854.1650000000002,7915060543061.634
854.1652,7904861363040.229
854.1654000000001,7896359522612.593
854.1655999999999,7887859600858.696
854.1658,7877660450636.338
854.166,7869160545765.104
854.1662,7860660648933.308
854.1664000000001,7850461526044.396
854.1666000000002,7841961646095.248
854.1668,7830063309207.559
854.167,7819864215259.615
854.1672000000001,7809665130958.652
854.1673999999999,7799466056304.66
854.1676,7789266991297.627
854.1677999999999,7780767164407.609
854.1680000000001,7770568117890.704
854.1682000000001,7762068307883.245
854.1684000000001,7753568505915.163
854.1686000000001,7745068711986.448
854.1688,7734869701645.941
854.1690000000001,7724670700952.368
854.1691999999999,7712772487062.119
854.1694,7700874284426.331
854.1696000000001,7688976093045.018
854.1698,7675378692485.898
854.1700000000002,7661781304788.792
854.1702000000001,7648183929953.68
854.1704,7634586567980.555
854.1706,7619290001652.278
854.1708000000001,7603993449793.525
854.1709999999999,7588695078198.062
854.1711999999999,7573398558975.899
854.1714000000001,7559801267814.56
854.1716000000001,7546203989515.152
854.1718000000001,7532606724077.673
854.1720000000001,7522407893862.113
854.1722,7510509862917.149
854.1724,7500311052798.982
854.1726,7490112252327.616
854.1727999999999,7479913461503.039
854.173,7468015473164.117
854.1732,7456117496079.528
854.1734000000001,7444219530249.253
854.1736000000001,7430622370923.48
854.1738000000001,7418724428405.593
854.1740000000001,7406826497142.012
854.1742,7394928577132.712
854.1743999999999,7383030668377.704
854.1745999999999,7371132770876.96
854.1748,7357535684703.3125
854.1750000000001,7342239412268.05
854.1752,7326943154302.12
854.1754000000001,7311646910805.514
854.1756000000001,7294651485066.117
854.1758,7279355271311.8955
854.176,7262359876922.406
854.1761999999999,7245364498609.747
854.1764,7228369136373.893
854.1766,7213072982908.105
854.1768000000001,7196075912722.262
854.1770000000001,7180779792696.169
854.1772000000001,7165483687139.313
854.1774000000001,7148488406984.185
854.1776,7133192331169.538
854.1778,7117896269824.094
854.1779999999999,7102600222947.853
854.1782,7087304190540.791
854.1784,7072008172602.913
854.1786,7056712169134.203
854.1788000000001,7041416180134.649
854.1790000000001,7026120205604.249
854.1792000000002,7010824245542.997
854.1794,6995528299950.876
854.1796,6980232368827.876
854.1797999999999,6963237272751.65
854.18,6944543014133.469
854.1802,6927547951014.253
854.1804000000001,6907154549949.523
854.1806,6888460344383.728
854.1808000000001,6869766156502.036
854.1810000000002,6851071986304.445
854.1812,6834077007586.95
854.1814,6818781217938.276
854.1816,6801786270570.121
854.1818,6786490510663.247
854.182,6767796424063.41
854.1822000000001,6749102355147.603
854.1824000000001,6728709134942.34
854.1826000000001,6706615144871.069
854.1828000000002,6684522802026.661
854.1830000000001,6662430480081.251
854.1832,6640338179034.829
854.1833999999999,6619945063431.387
854.1836,6597852803379.142
854.1838,6575760564225.848
854.184,6553668345971.483
854.1842,6529876987287.056
854.1844000000002,6506085651109.048
854.1846000000002,6482294337437.435
854.1848,6458503046272.217
854.1850000000001,6434711777613.366
854.1851999999999,6412619688771.09
854.1854,6392226777334.121
854.1856,6370134729485.761
854.1858000000001,6348042702536.218
854.186,6325950696485.468
854.1862000000001,6302159558042.041
854.1864000000002,6274970137129.461
854.1866,6247780741938.136
854.1868000000001,6220591372468.055
854.187,6191702878642.737
854.1872,6164513561418.834
854.1874,6139023418385.099
854.1876,6113533299465.039
854.1878000000002,6088043204658.646
854.1880000000001,6062553133965.902
854.1882000000002,6035363942132.811
854.1884000000001,6008173323854.156
854.1886000000001,5980984190035.124
854.1887999999999,5953795081937.16
854.189,5924906857931.936
854.1892,5897717802079.815
854.1894000000001,5870528771948.708
854.1896,5845038906755.689
854.1898000000002,5817849927262.832
854.1900000000002,5790660973490.944
854.1902,5763472045440.015
854.1904000000002,5736283143110.029
854.1905999999999,5707395131302.604
854.1908,5678507146823.561
854.191,5649619189672.898
854.1912000000001,5619032127063.452
854.1914,5586745961406.425
854.1916000000001,5554459826292.693
854.1918000000001,5522173721722.227
854.192,5489887647694.998
854.1922000000001,5457601604211.0
854.1924,5428713847199.601
854.1926,5399826117516.433
854.1928,5370938415161.471
854.193,5343749865688.19
854.1932000000002,5313163092436.125
854.1934000000001,5282576348119.705
854.1936,5246892263312.105
854.1938000000001,5211208212262.532
854.1940000000001,5175522944061.185
854.1941999999999,5139838969152.553
854.1944,5104155028001.864
854.1946,5071869358034.927
854.1948000000001,5039583718610.95
854.195,5007298109729.916
854.1952000000002,4975012531391.808
854.1954000000001,4942726983596.606
854.1956,4907043236955.814
854.1958000000001,4869660410182.324
854.1959999999999,4833976731860.85
854.1962,4796593975014.09
854.1963999999999,4760910365011.842
854.1966000000001,4726925899442.878
854.1968000000002,4692941466024.143
854.1970000000001,4660656173823.722
854.1972000000001,4626671803901.652
854.1974,4592687466129.748
854.1975999999999,4555304947194.164
854.1978,4517922463623.616
854.198,4480540015418.102
854.1982,4441458498331.857
854.1984,4404076121660.052
854.1986000000002,4370091985629.7407
854.1988000000001,4337806983583.996
854.199,4305522012080.7915
854.1992,4274936171347.199
854.1994,4244350359548.6514
854.1995999999999,4212065478065.511
854.1998,4181478714294.21
854.2,4130503838278.908
854.2002000000001,4105015447454.8076
854.2004000000001,4079527080743.2983
854.2006000000001,4054038738144.3647
854.2008000000001,4028550419657.991
854.201,4001363032701.279
854.2012,3974175671464.54
854.2013999999999,3945289244972.324
854.2016,3916402845807.5034
854.2018,3885817384602.061
854.2020000000001,3855231952331.419
854.2022000000002,3826345636756.116
854.2024000000001,3795760261551.3027
854.2026000000001,3768573087587.452
854.2028,3741385939343.4414
854.2029999999999,3717596985910.591
854.2031999999999,3693808054982.664
854.2034,3670019146559.6514
854.2036,3647929342776.043
854.2038,3627538641220.6636
854.2040000000002,3605448878428.215
854.2042000000001,3585058216256.531
854.2044,3564667573374.8184
854.2046,3545976027898.9707
854.2048,3527284500105.634
854.2049999999999,3508592989994.7915
854.2052,3491600573271.197
854.2054,3472909097721.602
854.2056000000001,3455915878675.39
854.2058000000001,3437224442204.778
854.2060000000001,3420232095495.8354
854.2062000000001,3403239764861.889
854.2064,3386247450302.926
854.2065999999999,3370954221487.0254
854.2068,3357360076003.0376
854.207,3343765943379.146
854.2072000000001,3333569958129.2373
854.2074000000001,3323373982524.5576
854.2076000000002,3313178016565.1055
854.2078000000001,3306380189942.4844
854.208,3297883305708.1313
854.2082000000001,3291085492749.945
854.2083999999999,3284287686222.1123
854.2085999999999,3277489886124.632
854.2088,3268993031630.242
854.2090000000001,3260496185173.616
854.2092000000001,3250300287534.9194
854.2094000000001,3240104399541.3936
854.2096000000003,3229908521193.032
854.2098,3223110766107.2393
854.21,3216313017451.761
854.2102,3212913385629.168
854.2103999999999,3209513757022.055
854.2106,3207813185224.2817
854.2108000000001,3206112615034.5728
854.2110000000001,3204412046452.918
854.2112000000001,3202711479479.3228
854.2114000000001,3202709190419.312
854.2116000000001,3201008626269.2886
854.2118,3199308063727.317
854.2119999999999,3195908455236.119
854.2122,3194207896713.957
854.2124,3190808293849.9775
854.2126000000001,3189107739347.62
854.2128,3187407186453.307
854.2130000000002,3185706635167.0454
854.2132000000001,3187404170958.932
854.2134,3189101705144.055
854.2136000000002,3192498278850.0615
854.2137999999999,3195894849341.901
854.2139999999999,3199291416619.5723
854.2142000000001,3202687980683.081
854.2144000000001,3207783579445.271
854.2146000000001,3211180136276.76
854.2148000000001,3216275726199.5312
854.2150000000003,3219672275799.007
854.2152,3223068822184.332
854.2154,3226465365355.504
854.2156,3231560938403.1733
854.2158,3236656506629.297
854.216,3241752070033.8804
854.2162000000001,3248546659296.4766
854.2164000000001,3257040272005.9893
854.2166000000001,3265533876679.1875
854.2167999999999,3275726501584.5254
854.2170000000001,3287618144310.9214
854.2172,3299508978321.166
854.2173999999999,3311400595671.436
854.2176000000001,3321593177127.602
854.2178,3333484772779.431
854.2180000000001,3341978311108.9185
854.2182,3350471841402.1357
854.2184000000002,3357266342230.8267
854.2186,3364060836630.645
854.2188,3372554344422.4595
854.2190000000002,3381047844178.02
854.2192,3392939372324.2993
854.2194,3404830889219.564
854.2196,3420120428076.026
854.2198000000001,3433710936664.314
854.2200000000001,3450699462391.663
854.2202000000001,3465988957850.8604
854.2204,3481278438844.324
854.2206000000001,3496567905372.0596
854.2208,3511857357434.079
854.221,3525447784050.126
854.2212,3537339187631.277
854.2214,3550929589334.3813
854.2216,3562820969609.978
854.2218000000001,3574712338634.66
854.2220000000002,3588302703370.248
854.2221999999999,3601893055247.5605
854.2224000000001,3617182399621.046
854.2225999999999,3634170734079.6553
854.2227999999999,3652857173350.4385
854.223,3671544473286.3853
854.2232,3691930757271.0513
854.2234000000001,3710618021042.6323
854.2236,3729305267133.888
854.2238000000002,3749691494862.8477
854.224,3768378704789.8115
854.2242,3787065897036.484
854.2244,3807452068509.8477
854.2246,3826139224592.291
854.2248,3844826362994.4824
854.225,3861814489220.5127
854.2252000000001,3880501593065.913
854.2254000000001,3897489686342.5366
854.2256000000001,3914477763546.3115
854.2258,3933164815958.4453
854.2260000000001,3951851850690.389
854.2261999999998,3972237857415.9883
854.2264,3994322833724.2104
854.2266,4019805765270.506
854.2268,4045288672707.219
854.2270000000001,4070771556034.377
854.2272000000002,4096254415251.9854
854.2274000000002,4120038265508.313
854.2275999999999,4142123109214.3994
854.2278000000001,4164207932025.7007
854.228,4184593751501.501
854.2281999999999,4206678533326.9385
854.2284,4228763294257.6226
854.2286,4250847006908.5996
854.2288000000001,4274630699527.7754
854.229,4298414369644.901
854.2292000000001,4322198017259.9824
854.2294,4345981642373.042
854.2296,4369765244984.0903
854.2298,4393548825093.144
854.23,4419031356693.562
854.2302,4444513864184.662
854.2304,4473394292338.47
854.2306000000001,4502274693168.305
854.2308000000002,4534553008231.493
854.2310000000001,4565132322781.071
854.2312000000001,4595711608399.385
854.2314000000001,4626290865086.459
854.2315999999998,4655171125278.334
854.2317999999999,4684051358146.345
854.2320000000001,4712931563690.501
854.2322,4743510707063.79
854.2324000000001,4774089821505.922
854.2326000000002,4809765797653.784
854.2328000000002,4845441740048.515
854.2330000000001,4884515572566.708
854.2332,4923589368117.145
854.2334,4964362087030.795
854.2335999999999,5003435807842.113
854.2338,5042509491685.744
854.234,5081583138561.712
854.2342000000001,5120656748470.039
854.2344000000002,5159729074365.295
854.2346000000001,5198802600895.043
854.2348000000001,5239575044751.905
854.235,5282046403524.899
854.2351999999998,5324517722115.732
854.2354,5370386904291.768
854.2356,5417954994151.038
854.2358,5470619889835.282
854.2360000000001,5523284735693.504
854.2362000000002,5577648480394.755
854.2364000000001,5630313225797.369
854.2366,5681278974312.367
854.2368000000001,5728846782092.726
854.237,5774715599414.817
854.2371999999999,5820584373340.361
854.2374000000001,5864754160022.345
854.2376,5910622847958.547
854.2378000000001,5956491492498.292
854.238,6000661152205.536
854.2382000000002,6046529710756.101
854.2384000000001,6090699286081.537
854.2386,6133169880592.848
854.2388,6172242558479.595
854.2389999999999,6209616261981.531
854.2392,6248688866737.893
854.2394000000002,6286062498716.807
854.2396000000001,6325135030342.876
854.2398000000002,6365906459205.157
854.2400000000001,6408376782892.707
854.2402000000001,6450845507314.162
854.2404,6491616808992.937
854.2405999999999,6528990210941.74
854.2408,6562965717982.512
854.241,6593543334937.209
854.2412,6620723066627.768
854.2414,6647902772602.739
854.2416000000002,6673383526302.492
854.2418,6698864255893.995
854.242,6726043886329.6
854.2422000000001,6751524566900.99
854.2424,6777005223364.182
854.2425999999999,6804184778260.568
854.2428000000001,6829665385703.741
854.243,6855145969038.756
854.2432000000001,6878927608135.195
854.2434000000001,6904408144057.587
854.2436,6929888655871.873
854.2438000000001,6953670225858.577
854.244,6979150690260.328
854.2442,7002932214441.836
854.2444,7026713716122.573
854.2446,7048796280797.687
854.2448,7069179910878.122
854.2450000000001,7086165695877.253
854.2452000000002,7103151464804.845
854.2453999999999,7118438306370.639
854.2456000000001,7133725133472.216
854.2458000000001,7150710855792.606
854.2459999999999,7171092646650.771
854.2462,7189777238781.177
854.2464,7211859626955.781
854.2466000000001,7232243088179.248
854.2468,7252626530116.707
854.2470000000002,7271311048317.625
854.2472,7291694452486.751
854.2474,7308680031683.389
854.2475999999999,7327364496848.253
854.2478,7344350043098.478
